lat,lng,name,vicinity,Type1,Type2,Type3,Type4,Type5,Type6,rating,user_ratings_total,price_level
41.3043573,-72.9354364,Barsky Carol L MD,"20 York Street # 2, New Haven",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3043573,-72.9354364,Thomas Sheeja MD,"20 York Street # 2, New Haven",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3043573,-72.9354364,Latic Igor MD,"20 York Street # 2, New Haven",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3043573,-72.9354364,Mecca Marcia C MD,"20 York Street # 2, New Haven",point_of_interest,car_dealer,store,establishment,NA,NA,0,0,0
41.3045436,-72.9357954,Brown James E MD,"20 York Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3045436,-72.9357954,Lee Hochang B MD,"20 York Street # 2, New Haven",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3045436,-72.9357954,Della-Giustina David A MD,"20 York Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3045436,-72.9357954,Cohen Andrew B MD,"20 York Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.29751,-72.926636,Budget Car Rental,"50 Union Avenue, New Haven",point_of_interest,establishment,NA,NA,NA,NA,3.2,87,0
41.3167886,-72.9250156,Ingalls Ice Rink,"Ingalls Rink, 73 Sachem Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,4.7,153,0
41.3115904,-72.9305077,Urban Outfitters,"43 Broadway, New Haven",point_of_interest,establishment,NA,NA,NA,NA,4,106,3
41.304215,-72.9317535,Alexion Pharmaceuticals,"100 College Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,2.9,14,0
41.2957957,-72.9199735,IKEA,"450 Sargent Drive, New Haven",point_of_interest,establishment,NA,NA,NA,NA,4.3,7177,0
41.2975695,-72.9266142,AECOM,"50 Union Avenue # 3, New Haven",point_of_interest,health,establishment,NA,NA,NA,1,1,0
41.3061607,-72.9296587,Pacifico,"220 College Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,4.2,826,2
41.304827,-72.9359041,"Mehra Golshan, MD","Yale Cancer Center, 35 Park Street, New Haven",point_of_interest,store,establishment,NA,NA,NA,5,3,0
41.3060796,-72.9304171,BAR,"254 Crown Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,4.5,2522,2
41.3081574,-72.9261243,New Haven Green,"250 Temple Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,4.1,3700,0
41.3078875,-72.9305307,Yale Center for British Art,"1080 Chapel Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,4.8,552,0
41.3115411,-72.9288876,Bank of America ATM,"120 High Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,4.3,3,0
41.3072011,-72.9289587,Claires Corner Copia,"1000 Chapel Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,4.4,1221,2
41.3015319,-72.9357469,Dr. John P. Fulkerson,"Yale Orthopedics, 800 Howard Avenue, New Haven",point_of_interest,establishment,NA,NA,NA,NA,4.6,10,0
41.3132791,-72.9042522,"Paragon Fence, LLC","370 James Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.2941653,-72.9227095,Long Wharf Theatre,"222 Sargent Drive, New Haven",point_of_interest,establishment,NA,NA,NA,NA,4.6,219,0
41.3157119,-72.9275342,"Michael Rigsby, MD","55 Lock Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3069859,-72.9244536,"Private Bank, Bank of America","157 Church Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3074532,-72.9240018,Withers Bergman LLP: Levine Richard S,"157 Church Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3158861,-72.9183929,New Haven Lawn Club,"193 Whitney Avenue, New Haven",point_of_interest,establishment,NA,NA,NA,NA,4.5,170,0
41.3156039,-72.9278896,Michelle Brei,"55 Lock Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,5,3,0
41.3155602,-72.9273604,Yale Health: Castrucci Hannah M MD,"55 Lock Street, New Haven",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3556539,-72.0995209,New London,New London,point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3391815,-72.1043394,Montauk Avenue Historic District,New London,point_of_interest,establishment,NA,NA,NA,NA,5,2,0
41.3424004,-72.0595139,Hilltop Express Inn Groton,"580 Poquonnock Road, Groton",point_of_interest,establishment,NA,NA,NA,NA,2.9,91,0
41.3343428,-72.0679501,Pfizer Groton,"280 Shennecossett Road, Groton",point_of_interest,establishment,NA,NA,NA,NA,3.3,15,0
41.3287391,-72.0974197,Mitchell College,"437 Pequot Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,3.8,66,0
41.3179294,-72.0647414,UConn Avery Point,"1084 Shennecossett Road, Groton",point_of_interest,establishment,NA,NA,NA,NA,4.9,18,0
41.3092595,-72.0993951,Ocean Beach Park,"98 Neptune Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,4.4,5045,0
41.3170937,-72.0648246,Uconn Bookstore,"Academic Building, 1084 Shennecossett Road, Groton",point_of_interest,store,establishment,NA,NA,NA,4.5,2,0
41.3300875,-72.0466745,Groton - New London Airport,"155 Tower Avenue, Groton",point_of_interest,store,car_repair,establishment,NA,NA,4.8,36,0
41.3363732,-72.1056199,"Dr. Eric A. Balch, MD","365 Montauk Avenue, New London",point_of_interest,health,establishment,NA,NA,NA,0,0,0
41.3363732,-72.1056199,Galerneau France MD,"365 Montauk Avenue, New London",point_of_interest,health,establishment,NA,NA,NA,0,0,0
41.3363732,-72.1056199,Spates Matthew J MD,"365 Montauk Avenue, New London",point_of_interest,store,establishment,NA,NA,NA,0,0,0
41.3363732,-72.1056199,Cottrol Cheryl H MD,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3354375,-72.1049075,"Dr. Douglas M. Brandt, MD","365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3365327,-72.1048246,Lawrence + Memorial Hospital,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,2.6,215,0
41.3363732,-72.1056199,Glazer Peter M MD,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3065798,-72.1168749,Harkness Memorial State Park,"275 Great Neck Road, Waterford",point_of_interest,establishment,NA,NA,NA,NA,4.8,2244,0
41.3374613,-72.0764206,Avery Market,"2 Shennecossett Road, Groton",point_of_interest,establishment,NA,NA,NA,NA,3.1,16,0
41.321587,-72.0989883,Nathan Hale Arts Magnet School,"37 Beech Drive, New London",point_of_interest,establishment,NA,NA,NA,NA,4.8,27,0
41.3497456,-72.0790717,Groton,Groton,point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3472262,-72.0757364,Subway,"Five Corners, 2 Benham Road, Groton",point_of_interest,establishment,NA,NA,NA,NA,4.2,85,1
41.3102102,-72.105744,Eugene ONeill Theater Center,"305 Great Neck Road, Waterford",point_of_interest,establishment,NA,NA,NA,NA,4.7,87,0
41.3162056,-72.0641611,Branford House,"1084 Shennecossett Road, Groton",point_of_interest,establishment,NA,NA,NA,NA,4.7,125,0
41.3413521,-72.1234331,Subway,"104-106 Boston Post Road Unit D, Waterford",point_of_interest,establishment,NA,NA,NA,NA,4,59,1
41.3273322,-72.0682965,Shennecossett Golf Course,"93 Plant Street, Groton",point_of_interest,establishment,NA,NA,NA,NA,4.3,76,0
41.3280111,-72.1072266,The Villages at Shore Landing,"5 Nob Hill Road, New London",point_of_interest,establishment,NA,NA,NA,NA,3.9,161,0
41.3474929,-72.0978957,Captain Scotts Lobster Dock,"80 Hamilton Street, New London",point_of_interest,university,establishment,NA,NA,NA,4.6,2961,2
41.3425594,-72.1249543,McDonalds,"117 Boston Post Road, Waterford",point_of_interest,establishment,NA,NA,NA,NA,3.4,400,1
41.3354223,-72.0677176,Groton Estates,"260 Shennecossett Road, Groton",point_of_interest,establishment,NA,NA,NA,NA,3.5,49,0
41.3458214,-72.1009307,"Dr. Monica V. Villegas, DO","1 Shaws Cove, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.341425,-72.1150786,Planet Fitness,"40 Boston Post Road, Waterford",point_of_interest,establishment,NA,NA,NA,NA,4.3,276,0
41.334428,-72.1016733,Southeastern Connecticut Medical Associates,"447 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,3.3,3,0
41.3353295,-72.1046336,Montminy John M DO,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3354375,-72.1049075,Barreiro Donna C,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3353296,-72.1046336,Luther Katherine J,"365 Montauk Avenue # 4512, New London",point_of_interest,health,establishment,NA,NA,NA,0,0,0
41.3354375,-72.1049075,"Donna Augusto, APRN","365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3354375,-72.1049075,Klinger Margaret,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3354375,-72.1049075,Bedard Lisa J,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3354375,-72.1049075,Grillo Susan J,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3354375,-72.1049075,"Beth Blazevich, APRN","365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3354375,-72.1049075,"Diane Wright, APRN","365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3354375,-72.1049075,Filardi Martin,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3354375,-72.1049075,Hoffner Robert R,"365 Montauk Avenue, New London",point_of_interest,health,establishment,NA,NA,NA,0,0,0
41.3354375,-72.1049075,Nasser Mike,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3359657,-72.1051731,Lawrence Memorial Credit Union,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,4.6,12,0
41.3363732,-72.1056199,"Christine Boie, CNS","365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3363732,-72.1056199,"Dr. Alison G. Cameron, MD","365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3363732,-72.1056199,Malhotra Sanjay MD,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3363732,-72.1056199,Hanson Monica J,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3363732,-72.1056199,Sokolowski Devin R MD,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3363732,-72.1056199,"Lena S. Thornton, Crna","365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3363732,-72.1056199,Cloutier Josee MD,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3363732,-72.1056199,"Dr. Mark R. Depman, MD","365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3363732,-72.1056199,"Dr. Alan L. Bier, MD","365 Montauk Avenue, New London",point_of_interest,store,establishment,NA,NA,NA,0,0,0
41.3363732,-72.1056199,"Dr. Mark D. Weibman, MD","365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3363732,-72.1056199,"Erin R. Felkey, Crna","365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3363732,-72.1056199,"Dr. Nicholas M. Lodato, MD","365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3363732,-72.1056199,"Dr. Russell J. Firman, MD","365 Montauk Avenue, New London",point_of_interest,store,establishment,NA,NA,NA,0,0,0
41.3363732,-72.1056199,Coffey Margo R,"365 Montauk Avenue, New London",point_of_interest,establishment,NA,NA,NA,NA,0,0,0
41.3363732,-72.1056199,Oditt Bryan K,"365 Montauk Avenue, New London",point_of_interest,store,establishment,NA,NA,NA,0,0,0
41.5623209,-72.6506488,Middletown,Middletown,point_of_interest,store,establishment,NA,NA,NA,0,0,0
41.5577858,-72.6472764,Inn at Middletown,"70 Main Street, Middletown",police,point_of_interest,establishment,NA,NA,NA,4.3,433,0
41.5566104,-72.6569041,Wesleyan University,"45 Wyllys Avenue, Middletown",police,point_of_interest,establishment,NA,NA,NA,4.6,173,0
41.569337,-72.6487222,Arrigoni Bridge,Middletown,police,point_of_interest,establishment,NA,NA,NA,4.3,130,0
41.5543067,-72.6472698,Middlesex Hospital,"28 Crescent Street, Middletown",police,point_of_interest,establishment,NA,NA,NA,3,167,0
41.5772612,-72.6791079,Middletown High School,"200 La Rosa Lane, Middletown",police,point_of_interest,establishment,NA,NA,NA,3.3,9,0
41.5556898,-72.6313018,Connecticut Valley Hospital,"1000 Silver Street, Middletown",post_office,finance,point_of_interest,establishment,NA,NA,3,41,0
41.5616917,-72.6522056,Kidcity Childrens Museum,"119 Washington Street, Middletown",post_office,finance,point_of_interest,establishment,NA,NA,4.8,1030,0
41.5906915,-72.6762848,Middletown Nissan,"1153 Newfield Street, Middletown",primary_school,school,point_of_interest,establishment,NA,NA,4.4,1925,0
41.5464016,-72.6372766,Marshalls,"416 East Main Street, Middletown",primary_school,school,point_of_interest,establishment,NA,NA,4.2,494,0
41.565348,-72.6530443,Eli Cannons Tap Room,"695 Main Street, Middletown",primary_school,school,point_of_interest,establishment,NA,NA,4.4,1163,2
41.5604075,-72.6493219,AT&T Store,"105 Main Street, Middletown",primary_school,school,point_of_interest,establishment,NA,NA,4.4,257,2
41.5415335,-72.6211227,"Kathryn S. Tierney, MSN, APRN, FNP-BC, FAANP","540 Saybrook Road Suite 210, Middletown",primary_school,school,point_of_interest,establishment,NA,NA,4,4,0
41.565928,-72.6525058,ORourkes Diner,"728 North Main Street, Middletown",primary_school,school,point_of_interest,establishment,NA,NA,4.3,756,2
41.593569,-72.674799,NAPA Auto Parts,"1260 Newfield Street, Middletown",primary_school,school,point_of_interest,establishment,NA,NA,4.4,433,0
41.601954,-72.674057,AAA Cromwell,"34 Shunpike Road, Cromwell",primary_school,school,point_of_interest,establishment,NA,NA,4.3,444,0
41.5596625,-72.6468142,Metro Movies 12,"140 Main Street, Middletown",primary_school,school,point_of_interest,establishment,NA,NA,4.1,563,0
41.5611108,-72.6557231,John Jay Pavano,"190 Washington Street, Middletown",primary_school,school,point_of_interest,establishment,NA,NA,4.8,5,0
41.5765342,-72.6712646,Middletown Toyota,"634 Newfield Street, Middletown",real_estate_agency,point_of_interest,establishment,NA,NA,NA,4.2,817,0
41.5950989,-72.6453705,Cromwell,Cromwell,real_estate_agency,point_of_interest,establishment,NA,NA,NA,0,0,0
41.5694046,-72.6268768,NAPA Auto Parts - KWW Co Inc,"Portland Shopping Center, 334 Marlborough Street, Portland",real_estate_agency,point_of_interest,establishment,NA,NA,NA,4.4,33,0
41.5945739,-72.5916595,Quarry Ridge Golf Course,"9 Rose Hill Road, Portland",real_estate_agency,point_of_interest,establishment,NA,NA,NA,4.3,211,0
41.5581749,-72.6148725,Azeem Waqar MD,"915 River Road, Middletown",real_estate_agency,point_of_interest,establishment,NA,NA,NA,0,0,0
41.5512711,-72.6609449,Freeman Athletic Center,"161 Cross Street, Middletown",real_estate_agency,point_of_interest,establishment,NA,NA,NA,4.5,109,0
41.5580717,-72.6148352,Riverview Childrens Hospital,"915 River Road, Middletown",real_estate_agency,point_of_interest,establishment,NA,NA,NA,1.9,8,0
41.5542965,-72.6723159,Walgreens,"633 Washington Street, Middletown",real_estate_agency,point_of_interest,establishment,NA,NA,NA,2.3,37,2
41.5499077,-72.6411554,Ners Inc,"282 Main Street Extension # 2A, Middletown",real_estate_agency,point_of_interest,establishment,NA,NA,NA,0,0,0
41.5743457,-72.6392623,Liberty Bank,"245 Main Street, Portland",real_estate_agency,point_of_interest,establishment,NA,NA,NA,4.6,5,0
41.5695228,-72.6326534,Subway,"197 Marlborough Street, Portland",real_estate_agency,point_of_interest,establishment,NA,NA,NA,4,81,1
41.5596103,-72.6506881,Solutions EAP,"213 Court Street, Middletown",real_estate_agency,point_of_interest,establishment,NA,NA,NA,0,0,0
41.6003429,-72.6549256,Dairy Plus Convenience and smoke,"72 West Street, Cromwell",real_estate_agency,point_of_interest,establishment,NA,NA,NA,3.9,30,0
41.541632,-72.6220521,Hull Diana M MD,"534 Saybrook Road # 1, Middletown",real_estate_agency,point_of_interest,establishment,NA,NA,NA,0,0,0
41.541632,-72.6220521,Walden Craig A MD,"534 Saybrook Road # 1, Middletown",real_estate_agency,point_of_interest,establishment,NA,NA,NA,0,0,0
41.541632,-72.6220521,Middlesex Hospital Outpatient: Wolek Robert MD,"534 Saybrook Road # 1, Middletown",real_estate_agency,point_of_interest,establishment,NA,NA,NA,0,0,0
41.541632,-72.6220521,Mannes Eric J MD,"534 Saybrook Road # 1, Middletown",real_estate_agency,point_of_interest,establishment,NA,NA,NA,0,0,0
41.541632,-72.6220521,Rini Nancy J MD,"534 Saybrook Road # 1, Middletown",real_estate_agency,point_of_interest,establishment,NA,NA,NA,0,0,0
41.541632,-72.6220521,Middlesex Hospital Outpatient: Takahashi Jeffrey H MD,"534 Saybrook Road # 1, Middletown",real_estate_agency,point_of_interest,establishment,NA,NA,NA,0,0,0
41.5602621,-72.6492137,Amici Italian Grill,"Riverview Center, 280 Main Street, Middletown",real_estate_agency,point_of_interest,establishment,NA,NA,NA,4.3,285,2
41.541632,-72.6220521,"Dr. Jonathan S. Mittelman, MD","534 Saybrook Road # 2, Middletown",restaurant,food,point_of_interest,establishment,NA,NA,0,0,0
41.541632,-72.6220521,Middlesex Hospital Outpatient: Jain Ravi MD,"534 Saybrook Road # 1, Middletown",restaurant,point_of_interest,food,establishment,NA,NA,0,0,0
41.5560199,-72.6701211,Five Guys,"560 Washington Street, Middletown",restaurant,point_of_interest,food,establishment,NA,NA,4.4,782,2
41.55353,-72.6741958,ALDI,"671 Washington Street, Middletown",restaurant,food,point_of_interest,establishment,NA,NA,4.5,913,1
41.6019581,-72.6740839,"Get Wireless Now, authorized at&t Retailer","34 Shunpike Road, Cromwell",restaurant,food,point_of_interest,establishment,NA,NA,0,0,0
41.6069485,-72.6028439,TD Bank Oakwood Soccer Park,"521 Glastonbury Turnpike, Portland",restaurant,point_of_interest,food,establishment,NA,NA,4.3,63,0
41.5618521,-72.6503648,P J Jewelers,"386 Main Street #117, Middletown",restaurant,food,point_of_interest,establishment,NA,NA,4.7,20,0
41.5447198,-72.6271271,"ProHealth Physicians, Middlesex Pediatric Associates","400 Saybrook Road Suite 206, Middletown",restaurant,food,point_of_interest,establishment,NA,NA,2.8,25,0
41.5602092,-72.649254,Middlesex United Way,"100 Riverview Center Suite 230, Middletown",restaurant,point_of_interest,food,establishment,NA,NA,4.9,7,0
41.5484315,-72.6247469,State Veterans Cemetery,"317 Bow Lane, Middletown",restaurant,food,point_of_interest,establishment,NA,NA,4.7,25,0
41.5604553,-72.6489682,Fortinet,"100 Riverview Ctr, Middletown",restaurant,point_of_interest,food,establishment,NA,NA,0,0,0
41.5574463,-72.6473834,William Raveis Real Estate - Middletown,"48 Main Street, Middletown",restaurant,food,point_of_interest,establishment,NA,NA,4.3,12,0
41.5604654,-72.6500943,Liberty Bank,"315 Main Street, Middletown",restaurant,food,point_of_interest,establishment,NA,NA,3.2,10,0
41.5726229,-72.6408139,Clear Blue Water Systems,Portland,restaurant,food,point_of_interest,establishment,NA,NA,5,1,0
41.5604117,-72.648948,Adelman Hirsch & Newman LLP: Connors Mary Ann,"100 Riverview Center, Middletown",restaurant,food,point_of_interest,establishment,NA,NA,5,2,0
41.5757116,-72.6725347,Innovative Properties,"609 Newfield Street, Middletown",restaurant,food,point_of_interest,establishment,NA,NA,3.5,18,0
41.5945078,-72.6802073,Surgi Care Inc,"20 Tuttle Place #15, Middletown",restaurant,food,point_of_interest,establishment,NA,NA,0,0,0
41.5594983,-72.6510905,Arcadis Us Inc,"213 Court Street, Middletown",restaurant,food,point_of_interest,establishment,NA,NA,0,0,0
41.5604553,-72.6489682,"ATTORNEY GARY R. ATKINSON, LLC","100 Riverview Center Suite 307, Middletown",restaurant,food,point_of_interest,establishment,NA,NA,0,0,0
41.5581749,-72.6148725,Siegel Lesley Pam MD,"915 River Road, Middletown",restaurant,food,bar,point_of_interest,establishment,NA,0,0,0
41.551299,-72.6608343,Snyder Rink,"161 Cross Street, Middletown",restaurant,food,point_of_interest,establishment,NA,NA,3.9,7,0
41.5605716,-72.6469208,Mc Vane Bellobuono Kuzmak,"120 Riverview Ctr, Middletown",restaurant,food,point_of_interest,establishment,NA,NA,0,0,0
41.4022081,-72.4824991,Chester,Chester,restaurant,food,point_of_interest,establishment,NA,NA,0,0,0
41.4229825,-72.4284143,Gillette Castle State Park,"67 River Road, East Haddam",restaurant,food,bar,point_of_interest,establishment,NA,4.7,3111,0
41.4516924,-72.4644041,East Haddam Swing Bridge,"6 Main Street, East Haddam",restaurant,food,bar,point_of_interest,establishment,NA,4.4,55,0
41.4058995,-72.4525484,The Terris Theatre,"33 North Main Street, Chester",restaurant,food,point_of_interest,establishment,NA,NA,4.7,147,0
41.4028015,-72.4502475,River Tavern,"23 Main Street, Chester",restaurant,food,point_of_interest,establishment,NA,NA,4.4,255,3
41.3977293,-72.3907331,Charles Hoyt Architect,"282 Joshuatown Road, Old Lyme",restaurant,point_of_interest,food,establishment,NA,NA,0,0,0
41.3910925,-72.437931,Subway,"83 Main Street, Deep River",restaurant,food,point_of_interest,establishment,NA,NA,3.8,25,1
41.4203164,-72.4282245,Hadlyme Ferry Boat Launch,"89B Ferry Road, Lyme",restaurant,point_of_interest,food,establishment,NA,NA,4.8,81,0
41.3940498,-72.4272478,The Lace Factory,"161 River Street, Deep River",restaurant,point_of_interest,food,establishment,NA,NA,4.5,128,0
41.453257,-72.432726,Staehly Farm & Winery,"278 Town Street, East Haddam",restaurant,point_of_interest,food,establishment,NA,NA,4.6,57,0
41.4031585,-72.4503918,Norwich Financial LLC,"4 Water Street # 2, Chester",restaurant,food,point_of_interest,establishment,NA,NA,0,0,0
41.457921,-72.425856,The Old Sindelar Farm,"61 Petticoat Lane, East Haddam",restaurant,bar,food,point_of_interest,establishment,NA,4,4,0
41.4031585,-72.4503918,Technika Inc,"4 Water Street, Chester",restaurant,point_of_interest,food,establishment,NA,NA,0,0,0
41.3975252,-72.4328617,Connecticut Transition Academy at Deep River,"135 Kirtland Street #1816, Deep River",restaurant,point_of_interest,food,establishment,NA,NA,2.8,4,0
41.3860099,-72.4356601,Celebrations,"161 Main Street, Deep River",restaurant,food,point_of_interest,establishment,NA,NA,5,6,0
41.4497146,-72.4692077,Riverhouse Catering,"55 Bridge Road, Haddam",restaurant,food,point_of_interest,establishment,NA,NA,4.5,98,0
41.3844479,-72.4355235,Walgreens,"180 Main Street, Deep River",restaurant,bar,point_of_interest,food,establishment,NA,3.3,16,2
41.4223993,-72.3998741,Hadlyme Country Market,"1 Ferry Road, Hadlyme",restaurant,point_of_interest,food,establishment,NA,NA,4.6,164,2
41.4201299,-72.4451559,Chester Police Department,"203 Middlesex Turnpike, Chester",restaurant,bar,point_of_interest,food,establishment,NA,0,0,0
41.5034351,-72.4757767,East Haddam,East Haddam,restaurant,night_club,bar,point_of_interest,food,establishment,0,0,0
41.408139,-72.4402065,Stalefish Board Company,"122 Middlesex Turnpike, Chester",restaurant,point_of_interest,food,establishment,NA,NA,0,0,0
41.4041011,-72.4512748,Creative Wellness Center,"15 North Main Street, Chester",restaurant,food,point_of_interest,establishment,NA,NA,0,0,0
41.4355117,-72.4134882,East Haddam Veterinary Clinic,"105 Town Street #1424, East Haddam",restaurant,bakery,store,food,point_of_interest,establishment,4.8,59,0
41.4127959,-72.4435704,Chester Fairground,"11 Kirtland Terrace, Chester",restaurant,food,point_of_interest,establishment,NA,NA,4.3,105,0
41.4027888,-72.4405509,Infinity Music Therapy Services,"27 Old Depot Road, Chester",restaurant,food,point_of_interest,establishment,NA,NA,5,1,0
41.422889,-72.3983656,Lyme Fire Company - Hadlyme Station,Hadlyme,restaurant,food,point_of_interest,establishment,NA,NA,0,0,0
41.4201299,-72.4451559,Town Clerks Office,"203 Middlesex Turnpike, Chester",restaurant,point_of_interest,food,establishment,NA,NA,0,0,0
41.4201299,-72.4451559,Tax Collector,"203 Middlesex Turnpike, Chester",restaurant,point_of_interest,food,establishment,NA,NA,3.7,3,0
41.4144135,-72.4464044,Doggie Doody,"33 Kings Highway, Chester",restaurant,food,point_of_interest,establishment,NA,NA,5,1,0
41.4196462,-72.4276185,H P Broom Housewright INC,"162 Ferry Road, Hadlyme",restaurant,bar,point_of_interest,food,establishment,NA,5,1,0
41.4227087,-72.40033,Integrated Health Counseling,"6 Town Street, Hadlyme",restaurant,bar,night_club,point_of_interest,food,establishment,0,0,0
41.4315649,-72.4055407,Hadlyme Congregational Church,"47 Town Street, East Haddam",restaurant,point_of_interest,food,establishment,NA,NA,5,2,0
41.406964,-72.38863,A & D Woodcraft,"100 Mitchell Hill Road, Lyme",restaurant,food,point_of_interest,establishment,NA,NA,0,0,0
41.4058505,-72.4506743,Cummings & Good,"8 East Liberty Street, Chester",restaurant,bakery,store,food,point_of_interest,establishment,5,1,0
41.4203237,-72.4390747,New England Fine Woodworking,"37 Castle View Drive, Chester",restaurant,food,point_of_interest,establishment,NA,NA,0,0,0
41.4221625,-72.398128,Country Lawn & Garden Landscape,"4 Brush Hill Road, Old Lyme",restaurant,point_of_interest,food,establishment,NA,NA,0,0,0
41.4187561,-72.4442329,Noyes Vogt Architects Inc,"191 Middlesex Turnpike, Chester",restaurant,point_of_interest,food,establishment,NA,NA,4,1,0
41.4495272,-72.4605132,Goodspeed Airport-42B,"15 Lumber Yard Road, East Haddam",restaurant,food,point_of_interest,establishment,NA,NA,5,17,0
41.4201299,-72.4451559,First Selectman,"203 Middlesex Turnpike, Chester",restaurant,point_of_interest,food,establishment,NA,NA,0,0,0
41.4026631,-72.4499628,High Ridge Capital LLC,"39 Main Street, Chester",restaurant,food,point_of_interest,establishment,NA,NA,0,0,0
41.4151359,-72.4517364,Logoturn,"64 Goose Hill Road, Chester",restaurant,point_of_interest,food,establishment,NA,NA,0,0,0
41.431158,-72.426565,Free Flight Robotics,"60 River Road, East Haddam",restaurant,point_of_interest,food,establishment,NA,NA,0,0,0
41.4212112,-72.4106445,Hadlyme Public Hall,"63 Ferry Road, Lyme",restaurant,point_of_interest,food,establishment,NA,NA,4.7,7,0
41.4314132,-72.4290199,Friends Of Gillette Castle,"67 River Road, East Haddam",restaurant,food,point_of_interest,establishment,NA,NA,5,1,0
41.4258609,-72.4066706,R.M. Lagace & Sons Inc.,"7 Banning Road, East Haddam",restaurant,point_of_interest,food,establishment,NA,NA,5,4,0
41.435087,-72.41573,Heritage Painting & Restoration LLC,"116 Hemlock Valley Road, East Haddam",restaurant,point_of_interest,food,establishment,NA,NA,0,0,0
41.4316503,-72.4066351,Little Marketing Genius,"97 Bone Mill Road, East Haddam",restaurant,food,point_of_interest,establishment,NA,NA,5,9,0
41.4224524,-72.3998484,United States Postal Service,"1 Ferry Road, Hadlyme",restaurant,food,point_of_interest,establishment,NA,NA,4.7,3,0
41.4075306,-72.3850337,Apollo Marketing Solutions LLC,"101 Mitchell Hill Road, Lyme",restaurant,point_of_interest,food,establishment,NA,NA,0,0,0
